transaction_id,project_id,buyer_address,seller_address,amount_credits,price_per_credit,total_value_usd,transaction_date,days_since_last_tx,buyer_tx_count,seller_tx_count,price_deviation_pct,is_fraud
TX-100140,VCS-1147,0x000000123179167eab89d691cc5236021903f9b3,0x00000005cc3be88c723f075a9aeb4d61c40f5405,2881,24.5,70580.08,2023-11-27,19,73,154,5.37,0
TX-100141,VCS-1030,0x0000000997e15443e945a211613cceb1850f1cdc,0x0000000e58fb10c9da229c082d4b19dab0117b0a,68,18.91,1285.82,2022-12-06,19,28,40,-6.22,0
TX-100142,VCS-1093,0x0000000f9e8d2b7a872a315fa5f0792f9ca4364d,0x0000001c7da7be89f30cfed3938a9b1cc145d6ba,4401,26.27,115608.24,2023-03-02,14,143,124,-4.77,0
TX-100143,VCS-1198,0x0000000aafc1bed5a7c0145a082c195fdd23ff41,0x00000008e352ba003c49bfc527df2fb272540ab7,2522,26.4,66570.53,2021-12-06,19,26,55,-0.32,0
TX-100144,VCS-1162,0x00000007c311dd55a095419c2d507d16015aba1d,0x000000055fc5e3f122ed5c2f4c6a9db278bf46fa,436,38.18,16647.56,2022-03-07,6,17,68,6.02,0
TX-100145,VCS-1157,0x0000000360b1777f07d299d7034f78222cde9187,0x0000001cde972e61316d3d413924237f33a315f3,3158,5.77,18232.84,2022-03-31,30,133,74,-9.24,0
TX-100146,VCS-1172,0x00000003980053d8c68398dfbb7d4235093b4d72,0x0000000bef8067169f7f014587b3a354f9c3ee05,1907,36.0,68655.98,2020-12-13,20,200,103,0.21,0
TX-100147,VCS-1017,0x0000001a3925943815f5c766767a7283eb4f3638,0x0000000e858c0db37381b3eeee876c84d46b7756,4251,19.93,84736.78,2023-12-12,1,89,71,1.72,0
TX-100148,VCS-1066,0x000000140b92482d0adc7eb9c79f500f2ccf1472,0x0000000be53be5fd0caa6e4e2cf2f5f51df44d3e,3319,43.06,142900.44,2020-01-10,19,138,148,-0.9,0
TX-100149,VCS-1193,0x0000001865c815c44fd151775579142056f401e5,0x00000003ccfe8d561f7deff844e7ec5c75f1c654,3971,21.07,83650.55,2021-05-13,25,124,30,-2.46,0
TX-100150,VCS-1058,0x0000000ee4e91540f2d86c48b0391083ccd7608f,0x0000000f082075f2d2cf7c2b9ef32616436ae2bb,1815,20.17,36614.62,2023-12-07,22,173,192,5.77,0
TX-100151,VCS-1055,0x00000009d94200287768e22f0e457549bf0418a9,0x0000001a2c70de83bc6105801c18b9ed7fbe6bb3,3913,6.73,26324.93,2021-12-25,11,62,68,8.63,0
TX-100152,VCS-1030,0x00000018e4fef8b63645b2b9737d1979eb91731a,0x00000012c968378b94156e5154a45f9e8a9e0964,2926,10.94,32009.52,2020-08-06,5,96,159,-5.01,0
TX-100153,VCS-1125,0x00000013dad06b114cea5ec95b66a0a22ed0b0b2,0x00000015b05c1871c21ebf51c540c4c347bf8db7,4716,43.82,206673.67,2021-07-16,28,33,14,7.62,0
TX-100154,VCS-1100,0x000000111d10b5fd4fe5512d0f193a2ddc432ed5,0x0000001174fa161d3c03d4ac7e35c969f9fc6034,276,22.6,6237.6,2021-12-12,17,81,177,8.79,0
TX-100155,VCS-1156,0x0000000b7cbfa540b92ce5a8a1e1167bdca1adcc,0x00000016e5b3020f01edc3aea45d469a3cb526d7,102820,153.34,15766506.93,2022-01-10,1,88,94,389.71,1
TX-100156,VCS-1071,0x00000006c0bfcb4fc3c7067b0f03d08e936db4a7,0x000000142caeb8d6571c5bcda480b8e7b8875caf,3059,20.47,62614.48,2022-03-31,12,111,98,-1.62,0
TX-100157,VCS-1045,0x0000001a790413c10d9e3e7d00d7bf03d9719e00,0x0000000b3d2008df05d6d1032870ead450d3802d,3884,38.35,148942.76,2020-01-20,26,144,146,4.77,0
TX-100158,VCS-1161,0x0000000b45fd0b9a47e15615d28f05ee18a73d94,0x0000000ff564ec3be15d4090a15eefcacf5d337f,162966,27.32,4451573.74,2022-09-02,1,32,90,281.67,1
TX-100159,VCS-1137,0x0000000e392d1cba5106030f5a1d890f2cae93a2,0x0000001b6d1d62720bf02ae20bbbb42653391df4,4727,40.83,193026.04,2023-08-22,21,189,115,-6.02,0
TX-100160,VCS-1163,0x000000175c4d28dadfa2c1564d1be201cec68cfe,0x0000000a4848d5b2b2bc793773a6046c12439b0f,1196,18.19,21759.5,2020-12-09,28,81,82,-4.27,0
TX-100161,VCS-1199,0x00000015afc712dce63c0bb04fb88ed1dce0e2bb,0x000000085a4c2e79fc89cacc56920d48855c0a97,3249,33.53,108940.07,2022-06-30,9,48,6,2.11,0
TX-100162,VCS-1101,0x0000001af710d857970b2dc8ebcb7de67922b440,0x00000005ef4bc02c4d1a7a18e58912f465a29cc8,665,12.22,8123.55,2020-12-07,7,27,68,-4.97,0
TX-100163,VCS-1063,0x0000000790b2086efab6a2faa8250c82bcd2e8eb,0x000000031bfdf5a65fecc6ace63dec65219b606d,3203,7.11,22759.51,2021-04-14,10,9,170,8.63,0
TX-100164,VCS-1069,0x000000168791b0a5b695f2b8e9741698b29769b2,0x00000017941a0afe0f4522f7cec003d29061498f,3837,44.46,170594.46,2023-01-12,28,137,80,7.28,0
TX-100165,VCS-1093,0x000000033e07f308b120c788a1e80d646986305a,0x00000014686e59ffd2acecf6b76e2e1022e49628,743,21.96,16317.5,2021-09-22,15,3,177,-5.46,0
TX-100166,VCS-1074,0x00000013f22a0848553c9f629a96451798d53cf5,0x00000014d2265e18f2ab324a8fab86885fa72012,84,42.58,3576.39,2022-05-31,25,112,102,-0.46,0
TX-100167,VCS-1020,0x0000001b74918d2bc6979907ff7a81db6c17e150,0x00000019bf0e39bf263f69ac48581c04ccca1e14,3109,33.99,105680.3,2021-06-22,8,176,70,2.92,0
TX-100168,VCS-1046,0x00000011935c652fa583fd09a988416922f9cafe,0x00000016a3a32aabceee41c7d34de4369e2383d0,3392,36.32,123181.71,2020-05-20,7,126,49,6.18,0
TX-100169,VCS-1072,0x0000001a608d111a405ac1917f67e83b44e9f8fb,0x0000000316e43382a05ad3189afece950219a9c7,191,10.27,1962.03,2020-07-28,6,127,56,9.39,0
TX-100170,VCS-1008,0x0000000fb6e22efccd7d40d16dbdddf025660316,0x000000091ece93bf019f36cbea73f73912464474,3052,17.05,52035.58,2023-11-28,15,65,98,5.99,0
TX-100171,VCS-1063,0x00000011234e725891d7ce3b5dff35e9bcd49975,0x0000001875ba5e2aa151751a24c55468bc3e1d19,2049,8.56,17535.3,2022-06-26,13,54,122,5.36,0
TX-100172,VCS-1010,0x0000000675ac6aef15f4f2434f6027dbbea6450f,0x000000093cd0024f2cb9b8f1da97335c40d91a8e,1309,47.15,61725.63,2024-01-31,21,93,14,8.72,0
TX-100173,VCS-1042,0x0000000f0ef259a31ef25e4fa613d486cb5d2b59,0x00000004e8568f838b8ce6cd9da070c0ca0553a2,3566,11.21,39963.26,2020-01-31,11,149,177,-7.74,0
TX-100174,VCS-1127,0x000000049059aab44bb635ab5e9ef797f83b1806,0x0000001917b831672e46890fba688b580f4d6c40,743,27.32,20298.53,2020-11-18,8,138,28,-2.57,0
TX-100175,VCS-1187,0x0000000e510675ab39b65c8c64dcb78831662c94,0x00000004d65fc6a6c9714dbe81e3254cb972393a,2855,14.0,39977.88,2022-06-17,26,125,181,9.63,0
TX-100176,VCS-1139,0x0000000b6839b5f644c2663db242167d59008d65,0x0000000778499df59ae5921b88719a948df50b01,1564,15.98,24999.01,2021-01-17,19,116,76,3.94,0
TX-100177,VCS-1004,0x00000016b6fa042be677b4f83abe80999ea6ed4a,0x00000018008828f041d75d4eb17e58963d211daf,4154,25.51,105972.61,2021-01-14,13,138,100,-0.92,0
TX-100178,VCS-1082,0x000000060c985f38dbb3d7ee03779e2268e8f311,0x0000001cfb85fb179a559aee08126bb985f0786a,1272,33.38,42459.27,2021-08-02,20,34,46,5.31,0
TX-100179,VCS-1164,0x000000136dbbb65631b133cac2e08cc8d617b9c0,0x0000000431d62ea12061a2c212eea74e9fbc879e,818,11.45,9369.13,2023-03-15,2,94,57,-0.29,0
TX-100180,VCS-1020,0x0000000dffdb0ac02cd3b8852c74fb2677d2b94f,0x00000010d444413c79746c991db9e00e8eda6433,1719,6.49,11157.95,2022-10-03,21,95,182,8.6,0
TX-100181,VCS-1019,0x00000006754dfb447f2cb01696aa9072f1d188b9,0x0000000f786beee2c467abb2190a34ab19e9e3a4,434984,163.21,70992317.73,2021-09-14,0,49,50,464.51,1
TX-100182,VCS-1106,0x0000001593cde0594d6ed32f7a6850a4bf00f56c,0x00000018a42b569bfeb263420c10e1e95ba37cb5,1475,13.79,20333.06,2023-02-17,18,110,27,2.51,0
TX-100183,VCS-1136,0x0000000edf4c28b7faaceb99f8f96a4cff9957a8,0x0000001b59e05300e86caf5537adb0d4531c8812,2774,10.37,28761.98,2020-11-19,22,163,111,-1.97,0
TX-100184,VCS-1196,0x0000000e315cfabd47e05c944c7d4d698cdc718d,0x0000000fe6080c6cfbd3055bd3360d47f62ecf88,4479,15.72,70431.91,2022-02-07,7,1,186,-5.19,0
TX-100185,VCS-1076,0x0000000dcb617d12c0424d789832e7a2fc0145e1,0x00000019e1d03e265bae545524e7dfb9058e389e,120823,46.06,5565496.3,2020-01-14,1,71,142,208.15,1
TX-100186,VCS-1091,0x0000001c31ea30c1c4e92dea9f5bf5c195082801,0x0000001556aa2c171b4f1f1f76ec6e904ce09ecb,782,27.35,21391.07,2022-07-31,2,56,188,1.43,0
TX-100187,VCS-1147,0x0000001788b210f3a1ad741a47c17549d1cbc092,0x00000015bf4070f54458afae68f685c64ce6928b,305997,90.05,27555299.34,2023-12-10,2,98,21,441.27,1
TX-100188,VCS-1197,0x00000016c9c865523060360d1ecd34c23a0a2b59,0x00000017b755e6a22b8a199b6252b395edbc36d8,3567,40.34,143881.35,2020-09-03,14,98,14,-3.31,0
TX-100189,VCS-1178,0x0000001a9cc45a7396328a86869d49c5388629ff,0x0000001b6264e66081d9c4bec3f94c6fff5376a4,1235,4.77,5887.77,2022-10-25,11,153,148,0.8,0
TX-100190,VCS-1086,0x00000004af1df5f41b8d9afed936f2ce1521ad35,0x0000000f0618bb16cc7aaca9c596bd278c53b74c,3240,11.81,38262.14,2020-09-27,5,129,112,-4.2,0
TX-100191,VCS-1101,0x000000167ff9acc7bb773d17f1a810d4a6f9c0e1,0x0000000a2f5af63a0f78c7191bba0f41ff408dcc,4591,7.86,36070.61,2022-09-26,7,19,69,-7.3,0
TX-100192,VCS-1105,0x0000000d2114ee1de26e6101bce784ba6c6d282b,0x0000001af68369ca310c9d89f76dabac5832c8de,743,17.99,13366.58,2023-10-07,4,79,44,8.48,0
TX-100193,VCS-1112,0x000000092c16f8135ab763d04bfe93000b7d1856,0x0000001ab24bd5e6b132b70fbf180eb8af73b3cf,3632,31.71,115180.04,2020-10-25,20,22,29,9.8,0
TX-100194,VCS-1003,0x0000000c0ccdb5815729050d1101e6de57e0a1f1,0x000000094546de038f167ec9d805441673373c2f,1219,13.53,16490.23,2021-08-12,28,190,138,2.42,0
TX-100195,VCS-1186,0x00000018a3329dfa3b33db6c8394aea9fe07832a,0x00000018d843401e1e837c98bfcea1ed04b51c12,4505,27.25,122757.43,2023-06-29,16,135,12,5.01,0
TX-100196,VCS-1167,0x0000001853cf3e279a503a56618786ddf1f71605,0x00000018da02c3356365c84a091e809d457498ca,2232,5.19,11592.82,2022-08-10,2,93,28,-5.99,0
TX-100197,VCS-1181,0x00000009200a0b629fcc3286e779b25e98dbf732,0x0000000f6dbd3bbddea87e97ad7511618787c3f4,171198,246.33,42171056.93,2022-11-07,1,191,41,524.71,1
TX-100198,VCS-1070,0x0000000be34a49c017542e14511847c3078b13a9,0x0000000fd5fe46b0e0c2f8da863baf7b39bfc9b6,208506,151.62,31614441.62,2022-10-23,0,169,36,377.69,1
TX-100199,VCS-1146,0x000000077b20d369fc406d36b3b157b29af97493,0x00000014850f6c32acbd6d24066dc90034ee0b67,1873,20.81,38973.11,2021-05-07,14,176,52,9.21,0
TX-100200,VCS-1110,0x00000007b572fdc2831030b24819b2eafee543b3,0x00000008db18dac219dd4f484e406365a7fecdcd,4301,16.63,71540.53,2020-10-03,30,82,18,4.1,0
TX-100201,VCS-1186,0x000000113df9374af28b787155764a8d69fe890f,0x00000017d536b4445b9e823b4e70cabebee04762,2611,39.57,103321.22,2020-10-25,27,190,71,-7.63,0
TX-100202,VCS-1157,0x0000000a8d14c0891a6d6939fa6e3c2844511ba0,0x00000003a048fdf0c460bf939ad5a71298ab182c,224,10.09,2260.27,2023-06-07,25,92,21,-7.37,0
TX-100203,VCS-1166,0x00000012538197816368d4598e7e6b965fbbcda5,0x0000000a21ca788cb331942482995f3a794e0838,4963,23.03,114287.94,2023-12-29,16,9,105,0.05,0
TX-100204,VCS-1051,0x00000016ce4d2925f9b8ab785bb76e4cf4672866,0x00000011ce35f454dc7008c60f7d1bb37d6ce5c3,3393,3.46,11751.62,2023-10-06,8,64,110,-4.6,0
TX-100205,VCS-1100,0x0000001682bb4a6447560c544fd0c2929c8b9550,0x00000019d0844ea22d760f77e5dad88e8941bdd3,3126,4.98,15569.31,2021-10-02,24,10,134,4.71,0
TX-100206,VCS-1101,0x0000000f7f167bda935011aa1b9971cffbdc532e,0x00000004e6bd71c52ab5dba82346dafc8420e0d8,2022,23.87,48257.73,2023-01-06,17,49,75,7.56,0
TX-100207,VCS-1108,0x00000018fe47c3bb748968fcfc5bb4b34b5f174b,0x00000013a9505fefa06acdbed307d2fba566e884,2352,42.34,99588.46,2020-12-06,15,29,47,5.47,0
TX-100208,VCS-1082,0x0000001564756a3db70ea94665c5fa69736d417c,0x0000001943478f14c949117c767b5a3174661e6f,1118,44.05,49250.15,2022-04-26,13,167,183,3.92,0
TX-100209,VCS-1162,0x0000000fa5613d300f5c90d1753bfcd85ce9dbbc,0x00000016734d912882e9d1e729e8ad89ba146757,945,30.67,28987.12,2022-07-09,23,41,97,-7.53,0
TX-100210,VCS-1038,0x0000001b1e1b34edae48a9ed3dd03ad92980f6ff,0x0000000c3f2e28bdf4ad61726c8805b5b648be8a,2755,4.53,12466.94,2023-09-12,19,187,197,-6.58,0
TX-100211,VCS-1159,0x0000001265ba99828c63b912a0313808c3f0fac3,0x00000003bf06564014669109df0c5b05dafc3805,1087,14.16,15394.8,2020-01-08,7,156,127,-6.39,0
TX-100212,VCS-1153,0x00000014d226bf6fc7e9326d61141b8599a04abb,0x000000071fa2ab0195c99e18948d136ed343bf88,3369,27.6,92976.0,2020-06-11,15,15,168,-0.49,0
TX-100213,VCS-1076,0x00000005fcde50659fb75bc04b03ab6054c3b22e,0x00000018199e4280b6e55c9f5dcac44c6abdb05a,4745,8.25,39166.26,2023-05-20,27,73,157,-9.35,0
TX-100214,VCS-1191,0x00000004f97dcec477b922fbbb9aa93394372280,0x00000010b27a3fa99a9647383162355d61022b56,4615,32.86,151657.5,2022-07-21,6,141,17,1.45,0
TX-100215,VCS-1105,0x0000001625d55c053b658e89951dc38a864f36dd,0x0000001206c284cd85fc1c62e6ce622aa104bdce,2258,8.99,20294.12,2022-12-15,11,186,177,3.89,0
TX-100216,VCS-1066,0x0000000e8fddec3987fd96e8f2a1e38086800a0b,0x000000128059cc5d2685c872809a37dbed56c714,3508,37.6,131890.47,2021-10-10,20,134,187,4.14,0
TX-100217,VCS-1049,0x000000176753bd4d8f67ac837da8293800679b62,0x00000009c96c1898460e66fc7d95b7cfcbf6aa23,1916,22.17,42475.6,2021-08-17,23,158,107,-6.4,0
TX-100218,VCS-1051,0x00000005ba9b3f4fca652e67a77e0684b0a4f557,0x0000000d7d1d60120afa1615ac44bfff4eca2e96,1749,17.22,30126.39,2023-08-04,1,197,2,1.21,0
TX-100219,VCS-1044,0x0000001c69c9db1873cd563dda0c2d6aac273009,0x000000076b944905ac04713a04aecd50091a5875,4670,16.64,77729.78,2020-02-29,20,161,118,-2.08,0
TX-100220,VCS-1133,0x0000000d9def5ab242daece8f0056b2b4ca1cabd,0x0000001525a1af118e0e67fce89520e98e2017e1,3401,24.71,84038.57,2020-04-24,30,176,85,-3.3,0
TX-100221,VCS-1086,0x00000008540b9c1a24521d71f19130c82a7cf9e9,0x0000001bb898afc46699afd27d4ede22985e7e89,1233,39.12,48231.63,2020-03-04,9,79,181,-2.93,0
TX-100222,VCS-1095,0x000000093dca11c07ca680cd33bca98573b0220d,0x0000000e0d0c2edeb6114f73acca11e3866cfb2b,721,31.31,22577.18,2021-05-01,16,10,200,-4.57,0
TX-100223,VCS-1039,0x0000001a6c15cfcc75b7225cb6772c7d30b1b67b,0x0000000db6da56c9d8b757e0e571d1e8dfb68a5f,3963,6.9,27335.32,2022-10-21,29,37,197,0.12,0
TX-100224,VCS-1009,0x00000013cdb5321b3ff73c80c29e51a975992b0a,0x00000004defea79fd8e025836072aebf1da76d69,1097,40.82,44776.92,2024-01-23,7,176,153,8.76,0
TX-100225,VCS-1190,0x0000000cb27da53c1d1ea2d165269aa24ffebdfd,0x00000009427635ddbefc1f3143c855e4a38bbaa4,854,18.32,15646.36,2023-09-11,17,50,74,7.78,0
TX-100226,VCS-1040,0x00000016e5a403fa8d2b89e57cb29d56460d113d,0x0000001425333fd5a378f139e2fed1458f43a250,973,16.21,15773.4,2020-11-01,9,90,141,-1.18,0
TX-100227,VCS-1043,0x0000000dd4bb09d62642789caf1bc714123cf911,0x00000003119d8644964010e4d0f83ac38a6342ca,2330,9.31,21694.61,2021-05-16,19,121,173,4.09,0
TX-100228,VCS-1152,0x00000019c66085142a68aa76f72435b1e42aa836,0x0000000c4b5b307e270a8447d187a9cdb3099e0d,255477,65.56,16749785.07,2023-12-14,0,86,51,243.06,1
TX-100229,VCS-1023,0x00000011a32867be74b46a6e2ccc2e1dd0170108,0x000000179f8af161d8b9811ed406808d18e63a55,3824,31.39,120017.54,2020-09-26,19,182,197,0.67,0
TX-100230,VCS-1100,0x0000000d9a9a45887415841d127f480d2ef03a1b,0x00000011437489936b28e5663bc22cf3c9ed66a6,2123,12.03,25535.18,2022-01-14,30,125,8,-5.52,0
TX-100231,VCS-1196,0x0000001310ede3391c61ca11fa21eed9593edc83,0x0000001ca72b98615a8ed230c7405fc31a59c3eb,493425,41.75,20600795.65,2021-08-01,0,28,84,439.33,1
TX-100232,VCS-1105,0x000000087c97619bc7a63645fe56fdcf3d134526,0x0000000d013a4c61eb857867dae23e4cf950f7fa,3786,5.74,21739.92,2023-04-24,13,54,178,-3.96,0
TX-100233,VCS-1060,0x0000001a0441e1d334aeebcd09064b6f2c4f5416,0x00000012c6861fc11c41adad15a4fe89ee4d0dec,2813,35.48,99795.38,2023-11-22,18,30,152,-1.29,0
TX-100234,VCS-1103,0x0000000d51514e925b26653d24dc18ed98ae0666,0x00000005000e4b1532443b920483582d7e8a2078,3657,15.32,56042.76,2021-09-22,6,56,36,-8.05,0
TX-100235,VCS-1169,0x0000000f3af0f3a211440e7ad35b782826330c43,0x00000009226833b8fbbcbce0f358a6bd9d96232d,11,42.05,462.56,2020-10-27,25,175,82,2.72,0
TX-100236,VCS-1022,0x00000013ecd71fa425ce5536617970e8952d986c,0x0000000cca8ec613a9eb2a3d38640f5e67797b58,3571,37.67,134513.87,2021-12-06,23,16,95,3.59,0
TX-100237,VCS-1028,0x00000009f84cb7b466e0db11a7a433e9dc7abd16,0x00000017553fc3552058a7a1132a26b06e84e832,4597,39.29,180634.35,2022-01-05,27,82,183,-9.98,0
TX-100238,VCS-1048,0x0000000edcfbd98f6127ff3ec1da28c08e301bcc,0x0000000312b10059a967aa100aeec9ebdf6b9b3f,1430,19.2,27452.3,2020-10-11,16,19,166,0.9,0
TX-100239,VCS-1035,0x00000011cc83f733f3b92da72db7871da46a07c2,0x0000001364a42ed7b74ae031fef28cfd6cfaf2dd,278974,180.92,50470688.55,2020-06-22,0,109,142,443.35,1
TX-100240,VCS-1147,0x000000192ceca3d64460d06d382d7a307f8736f1,0x00000014dd84528ff2705772a452ef6280714c8a,3489,18.11,63175.9,2020-01-16,20,148,94,-5.49,0
TX-100241,VCS-1123,0x0000001a14b0d6d49dc2b0d81029c45cf63471f8,0x0000001367570fc9d0cbc4b126c959aec02627d1,243241,24.86,6047651.92,2023-04-03,0,21,134,441.63,1
TX-100242,VCS-1138,0x000000048d41204bd943a81df3c7de06cc502a89,0x00000003b79e8c84123b9d5bb757fadfe7515d4b,649,6.68,4333.86,2023-07-21,22,121,117,-0.55,0
TX-100243,VCS-1074,0x00000016dc91d7ee3b328c2868707a6d2ae1d0bc,0x00000015b9482ac1435e7e24ad3cecabbfda55c9,3458,23.77,82195.42,2021-08-26,12,67,16,4.68,0
TX-100244,VCS-1006,0x0000001310c85b779e630fbddb7e94ef496cc03a,0x0000000b377217df51e85ae6395da76913ad3ead,2400,27.68,66430.75,2023-07-02,26,34,158,1.46,0
TX-100245,VCS-1151,0x0000000e62a8db4a3202194486162949bd2cf4eb,0x00000019b8a4bae8cc251fc68c4c4f88cecea5d3,923,35.24,32524.6,2020-12-23,20,61,125,-9.72,0
TX-100246,VCS-1039,0x00000010eeac9e5d49f8a39ade5bcddbd66de2a1,0x0000001199727c6fc62dcc4dc17c91ffc536d2ce,701,22.8,15984.02,2023-05-04,5,186,164,-9.34,0
TX-100247,VCS-1193,0x000000111b38daac96b5d5dc7d172506d1ccc8d3,0x0000001a6a3d941ed66a1238d94faca1661423a7,455,29.13,13254.1,2021-06-25,21,193,137,6.84,0
TX-100248,VCS-1111,0x00000011bc6d709876a2215fa9539fe9030974c0,0x00000013e6871388da14a5020d1714fa61cb0527,2161,31.01,67013.26,2022-12-22,5,175,11,-2.2,0
TX-100249,VCS-1069,0x00000006bdb59992cda38aa5a4996e3555c06c8e,0x000000115473a5d21ed049c206e8610f415e3805,3547,24.57,87164.94,2023-08-28,20,198,173,-2.92,0
TX-100250,VCS-1173,0x000000144083722fb752b1495da8aa9ab0b6148c,0x00000005c53a98f88b6f2b3b0ba214b402b53d3d,1606,34.44,55313.32,2021-11-22,17,4,106,1.77,0
TX-100251,VCS-1064,0x000000058ee1cf9a8f54e8c2681c4c9d316da914,0x0000001789c249bf7c96eb4e96e72986d5e0a664,1807,7.28,13163.07,2021-08-03,24,32,182,-1.08,0
TX-100252,VCS-1144,0x00000006d5b15b8eb890abc056fd7f22cd9e84ec,0x000000113bb9d7e0ca1e49418e913293b2165b5a,3089,6.77,20903.28,2023-08-19,22,170,20,2.09,0
TX-100253,VCS-1197,0x0000001b19c799a2cb247c73b22ff36dc5268f0f,0x0000000f00499d1e50341735a661a67212f178bd,3507,39.89,139879.73,2023-09-29,23,100,86,-4.47,0
TX-100254,VCS-1125,0x0000000f8c8dbd30bca2b9d94d1d2b64fabb6609,0x000000070c131812073b245604a3b93a2dae62c0,1467,14.71,21582.84,2020-05-22,15,139,197,6.26,0
TX-100255,VCS-1026,0x0000001a8294a1949b4a379a721030cb08eca4c8,0x00000003943e01ce3065db668580a6c87f695b97,3627,26.52,96186.73,2021-06-14,23,10,171,-7.88,0
TX-100256,VCS-1131,0x000000126dee29cf4ea3510a50035982b525a4d9,0x0000001baa9ff5c3615747bbc6cc29fb6fa179a5,3215,9.05,29091.58,2020-01-08,19,18,139,-3.4,0
TX-100257,VCS-1137,0x0000001845ad4cabe525bf145d3eed01ef5eeca5,0x000000144dd8ec65a079a030050c01baf5757b77,3959,19.87,78667.37,2023-03-07,4,88,21,3.79,0
TX-100258,VCS-1010,0x0000000c213693d732698b49c1bde369f7aeede8,0x000000170ba624ac6ec21f97c3433db3b225574e,1673,33.47,55997.49,2023-02-09,6,177,92,-4.2,0
TX-100259,VCS-1049,0x0000000a881c44198856aaed17a627b6067e4b72,0x00000014bb41f2d59963f5aac2eb9b607d3e5830,1562,39.68,61981.17,2020-03-14,5,165,79,-1.24,0
TX-100260,VCS-1014,0x0000000efb46e33d41d7eabd291131115674b9e2,0x0000001897b3b43057e205ed9595e0e01e4182bb,144,46.24,6658.89,2021-11-25,2,134,118,6.24,0
TX-100261,VCS-1009,0x0000000397b27f5b066be0e583a49c7ebc4716ad,0x000000048e9ea0a87446f91347a2367978a1d988,4756,39.84,189467.58,2020-05-27,8,63,180,0.73,0
TX-100262,VCS-1116,0x00000005879f8e175f1d50498b17a33c9c794cdb,0x000000120d8bdfc4a47c324630ab13ffd15b5a37,2527,3.7,9347.23,2020-07-18,27,153,158,2.65,0
TX-100263,VCS-1175,0x0000001d42a4b58aac6bb1e2eb2471b0937292e6,0x00000004b3f56ee2bfda09492a6e0c85f6f61488,3303,36.24,119714.45,2020-09-04,11,152,45,-1.48,0
TX-100264,VCS-1094,0x0000001c09e87cc1ab6844d769d094bd94fd0594,0x0000001b509b1e76260ca437013cd819d8ed0649,3410,7.49,25548.31,2023-11-27,6,41,5,-7.18,0
TX-100265,VCS-1151,0x0000001ca1da7112f3d13734a807f7f2e30cdee2,0x00000007a18f63f3031fa0cc252c01fdcad04982,740,5.76,4262.81,2023-08-27,23,53,37,-9.86,0
TX-100266,VCS-1009,0x000000167049a15a40de032f8d79d93e98a547b2,0x0000001cc3e56c5b29d34e8a75ede504f346bbe7,1439,24.53,35299.16,2023-11-17,20,78,90,-1.76,0
TX-100267,VCS-1092,0x000000137a7c450285e16d95223ea349dcdbf14e,0x0000001890b0f47a4e781b05d63c32b938227b0d,4353,24.8,107935.31,2023-06-21,4,54,71,-6.16,0
TX-100268,VCS-1045,0x00000003fb5a9e607577f9b50af3ce2128e60130,0x0000001025f8ab2ed23da9d1bca11853a5159982,492384,28.97,14262742.11,2022-10-15,1,65,86,274.61,1
TX-100269,VCS-1137,0x00000011f7c1d0235259ae0b87db03dd2d06f862,0x0000000ad574e73c9b6785ca7d1bc78183d0bae7,865,40.0,34604.27,2020-04-17,24,185,114,-0.94,0
TX-100270,VCS-1083,0x00000010ad2e09dbc5f776be788011bd3a4fece7,0x0000000ad481803de96690c39295a4b3deb0de7d,2678,15.69,42005.02,2020-08-13,8,19,121,-6.02,0
TX-100271,VCS-1116,0x00000011133c6844e8e064a4c28d6abe2d9563ed,0x0000000410e1f1f1df40a65593296e55450ab36d,1780,5.21,9281.81,2023-06-02,30,178,146,-1.28,0
TX-100272,VCS-1194,0x000000163be0b3096c2f5f9697ada93657f498e0,0x0000001006742d1ac41171d93a46e1a88d8164b0,290427,63.39,18409242.23,2020-12-16,1,134,126,625.83,1
TX-100273,VCS-1186,0x0000000a2f75b8fe68a649d11bdb8e206d98a416,0x0000001a68cdaf678707c67669a69f990b5246f3,3800,12.03,45700.63,2020-01-30,9,197,130,-0.53,0
TX-100274,VCS-1115,0x0000001b7f49fef39e8929289cf77fd27ecb002e,0x0000000a3c09ea75e504264c815ec06937cf45f6,468391,136.57,63966263.27,2020-07-19,2,166,24,439.63,1
TX-100275,VCS-1006,0x00000007b5e7f94afffcb136d3d5c8ccf9f6b641,0x0000001c1fa99914f1095f601365fc61dfcb821b,290796,118.46,34447234.46,2023-04-10,2,95,161,280.9,1
TX-100276,VCS-1085,0x0000001b5d58ec9ed530ff0067c54b5187ea651b,0x000000148d1de0337b76fd39121911b94510eaad,589,31.74,18692.84,2023-11-15,13,148,54,7.21,0
TX-100277,VCS-1093,0x0000000e525a553ba5abfa746c988b16e3528539,0x0000000e4de710a093ba6a55fde4de2777215daa,459,6.89,3161.49,2023-10-13,17,45,166,7.62,0
TX-100278,VCS-1061,0x0000001a6acf8ac52f6b0e2b7c77742f8a257159,0x0000001baf0a68de4a13a737951a6545b3ed8f33,1687,6.06,10219.3,2021-11-16,5,58,83,4.19,0
TX-100279,VCS-1095,0x0000001370b0072605bd0a9dd33685be5860c4f4,0x00000014a6081ab801a0553f7ecf3931d45e087f,2280,14.74,33611.58,2020-05-09,2,174,137,3.6,0
